   153/299     10.8G    0.0377   0.04909  0.002799   0.08959        30       640    0.9313    0.9186    0.9477    0.6314   0.02609   0.02891  0.005268
   154/299     10.8G   0.03837   0.05027  0.002797   0.09144        45       640    0.9322    0.9181     0.948    0.6312   0.02609   0.02891  0.005269
   155/299     10.8G    0.0379   0.04947  0.002836   0.09021        37       640    0.9317    0.9173    0.9479    0.6319   0.02609   0.02892  0.005259
   156/299     10.8G   0.03745   0.04914   0.00283   0.08942        27       640    0.9303     0.919    0.9481    0.6315   0.02608   0.02891   0.00527
   157/299     10.8G   0.03867   0.05013  0.002949   0.09176        32       640    0.9386    0.9104    0.9483    0.6319   0.02607   0.02891  0.005275
   158/299     10.8G   0.03848   0.04868  0.002811   0.08997        26       640     0.926    0.9227    0.9484    0.6313   0.02607    0.0289  0.005271
   159/299     10.8G   0.03829   0.04893   0.00283   0.09006        61       640    0.9256    0.9228    0.9484    0.6312   0.02606   0.02889  0.005278
   160/299     10.8G   0.03813   0.04851  0.002757   0.08939        36       640    0.9292    0.9191     0.948    0.6316   0.02605    0.0289  0.005282
   161/299     10.8G   0.03744   0.04867  0.002707   0.08882        33       640    0.9249    0.9233    0.9483    0.6319   0.02605   0.02888  0.005286
   162/299     10.8G   0.03822   0.04915  0.002729    0.0901        26       640    0.9285    0.9198    0.9482    0.6323   0.02605   0.02888  0.005284
   163/299     10.8G   0.03751   0.04894  0.002694   0.08914        33       640    0.9227    0.9252    0.9484    0.6318   0.02604   0.02887  0.005282
   164/299     10.8G    0.0375   0.04836  0.002663   0.08853        17       640    0.9337    0.9152    0.9484    0.6318   0.02603   0.02886  0.005278
   165/299     10.8G   0.03792    0.0489  0.002669   0.08948        21       640    0.9337    0.9158    0.9484    0.6325   0.02602   0.02886  0.005281
   166/299     10.8G   0.03744   0.04831  0.002753    0.0885        29       640    0.9305    0.9183    0.9484     0.632   0.02603   0.02886  0.005273
   167/299     10.8G   0.03763   0.04924    0.0028   0.08966        25       640    0.9316    0.9173    0.9485    0.6327   0.02602   0.02886  0.005288
   168/299     10.8G   0.03816   0.05015  0.002687     0.091        27       640    0.9337    0.9154    0.9484    0.6327   0.02601   0.02885  0.005302
   169/299     10.8G   0.03742    0.0482  0.002712   0.08833        24       640    0.9348    0.9145    0.9486    0.6331   0.02601   0.02885  0.005304
   170/299     10.8G   0.03781   0.04902  0.002634   0.08947        22       640    0.9331    0.9166    0.9485    0.6339   0.02601   0.02885  0.005305
   171/299     10.8G   0.03847   0.04928  0.002644   0.09039        22       640    0.9332    0.9168    0.9486    0.6335   0.02601   0.02884  0.005298
   172/299     10.8G   0.03753   0.04775  0.002615    0.0879        35       640    0.9329    0.9179    0.9483    0.6338     0.026   0.02883  0.005303
   173/299     10.8G   0.03823   0.04906    0.0026    0.0899        48       640     0.932    0.9187    0.9487     0.634     0.026   0.02883    0.0053
   174/299     10.8G   0.03816   0.04913   0.00279   0.09008        50       640    0.9326    0.9179    0.9486    0.6342   0.02599   0.02883  0.005302
   175/299     10.8G    0.0379   0.04819  0.002727   0.08882        35       640     0.931    0.9195    0.9484    0.6341   0.02599   0.02882  0.005295
   176/299     10.8G   0.03791   0.04871  0.002547   0.08917        30       640    0.9326    0.9187    0.9483    0.6343   0.02599   0.02883  0.005296
   177/299     10.8G   0.03802   0.04911  0.002833   0.08996        31       640    0.9316    0.9198    0.9482    0.6341   0.02598   0.02883  0.005306
   178/299     10.8G   0.03764   0.04894  0.002769   0.08935        25       640    0.9316    0.9201    0.9488     0.634   0.02598   0.02883  0.005314
   179/299     10.8G   0.03797     0.049  0.002513   0.08948        25       640    0.9316    0.9205    0.9487    0.6338   0.02598   0.02883  0.005315
   180/299     10.8G   0.03765   0.04869  0.002569   0.08891        19       640    0.9315    0.9209     0.949    0.6345   0.02599   0.02884  0.005315
   181/299     10.8G   0.03815   0.04931  0.002644    0.0901        32       640    0.9292    0.9222    0.9487    0.6343   0.02598   0.02883  0.005313
   182/299     10.8G   0.03834   0.04894  0.002577   0.08986        33       640    0.9293    0.9223    0.9487    0.6341   0.02599   0.02884  0.005314
   183/299     10.8G   0.03753   0.04802  0.002816   0.08837        27       640    0.9306    0.9213    0.9487    0.6342   0.02598   0.02883  0.005311
   184/299     10.8G   0.03706   0.04838  0.002609   0.08805        33       640    0.9316    0.9207    0.9488    0.6345   0.02598   0.02883  0.005303
   185/299     10.8G   0.03734   0.04866  0.002354   0.08836        41       640    0.9314     0.921    0.9487    0.6346   0.02597   0.02884  0.005308
   186/299     10.8G   0.03692   0.04809  0.002719   0.08772        22       640    0.9312     0.921    0.9487    0.6341   0.02597   0.02884  0.005309
   187/299     10.8G   0.03739   0.04768  0.002683   0.08775        39       640    0.9326    0.9202    0.9486     0.634   0.02597   0.02884  0.005321
   188/299     10.8G   0.03798   0.04804  0.002606   0.08862        29       640    0.9323     0.921     0.949    0.6348   0.02597   0.02883  0.005317
   189/299     10.8G   0.03727   0.04825  0.002461   0.08798        53       640    0.9328    0.9208     0.949    0.6344   0.02597   0.02883   0.00533
   190/299     10.8G   0.03734   0.04822    0.0024   0.08796        22       640    0.9325    0.9212    0.9492    0.6343   0.02596   0.02883  0.005326
   191/299     10.8G   0.03688   0.04805   0.00252   0.08745        59       640    0.9329    0.9207    0.9489    0.6345   0.02596   0.02883  0.005335
   192/299     10.8G   0.03709   0.04805   0.00264   0.08778        26       640    0.9325    0.9209    0.9491    0.6349   0.02595   0.02882  0.005334
   193/299     10.8G   0.03687   0.04887  0.002639   0.08838        36       640    0.9325    0.9209    0.9493    0.6349   0.02595   0.02883  0.005336
   194/299     10.8G   0.03732   0.04837   0.00255   0.08824        25       640    0.9329    0.9218    0.9495    0.6352   0.02595   0.02882  0.005327
   195/299     10.8G   0.03794   0.04821  0.002554    0.0887        27       640     0.934    0.9203    0.9495    0.6352   0.02594   0.02882   0.00532
   196/299     10.8G   0.03731   0.04864  0.002641   0.08859        22       640    0.9335    0.9201    0.9493    0.6355   0.02593   0.02882  0.005319
   197/299     10.8G   0.03732   0.04845  0.002639    0.0884        16       640    0.9337    0.9194    0.9492    0.6362   0.02593   0.02883  0.005329
   198/299     10.8G   0.03847    0.0484  0.002514   0.08938        48       640    0.9322    0.9211    0.9492    0.6357   0.02593   0.02883  0.005332
   199/299     10.8G   0.03747   0.04775  0.002606   0.08782        29       640    0.9312    0.9211    0.9491    0.6361   0.02592   0.02883   0.00533
   200/299     10.8G   0.03787   0.04779   0.00252   0.08818        51       640    0.9285    0.9239    0.9494    0.6357   0.02592   0.02883   0.00533
